"species.code";"analysis";"rate";"value";"replicate"
"CHFU";"both_random";"germination.rate";0,649815931916495;NA
"CHFU";"both_random";"germination.rate";0,935342451015298;NA
"CHFU";"both_random";"germination.rate";0,929474736727143;NA
"CHFU";"both_random";"germination.rate";0,682084928942917;NA
"CHFU";"both_random";"germination.rate";0,887739189978341;NA
"CHFU";"both_random";"germination.rate";0,688218033234745;NA
"CHFU";"both_random";"germination.rate";0,705378864217457;NA
"CHFU";"both_random";"germination.rate";0,873490228638428;NA
"CHFU";"both_random";"germination.rate";0,813923522635489;NA
"CHFU";"both_random";"germination.rate";0,899352737510482;NA
"CHFU";"both_random";"germination.rate";0,647196229294712;NA
"CHFU";"both_random";"germination.rate";0,659389213511464;NA
"CHFU";"both_random";"germination.rate";0,75725075603614;NA
"CHFU";"both_random";"germination.rate";0,780828971969919;NA
"CHFU";"both_random";"germination.rate";0,783271623872034;NA
"CHFU";"both_random";"germination.rate";0,952757223948891;NA
"CHFU";"both_random";"germination.rate";0,918670641766802;NA
"CHFU";"both_random";"germination.rate";0,737785182966949;NA
"CHFU";"both_random";"germination.rate";0,617231842414785;NA
"CHFU";"both_random";"germination.rate";0,805210224560305;NA
"CHFU";"both_random";"germination.rate";0,749505247205366;NA
"CHFU";"both_random";"germination.rate";0,758801119262142;NA
"CHFU";"both_random";"germination.rate";0,666311603697223;NA
"CHFU";"both_random";"germination.rate";0,786953896240986;NA
"CHFU";"both_random";"germination.rate";0,78709245456789;NA
"CHFU";"both_random";"germination.rate";0,700120477173876;NA
"CHFU";"both_random";"germination.rate";0,649469717097137;NA
"CHFU";"both_random";"germination.rate";0,649886858565374;NA
"CHFU";"both_random";"germination.rate";0,650171759247861;NA
"CHFU";"both_random";"germination.rate";0,863670131056604;NA
"CHFU";"both_random";"germination.rate";0,855142745110529;NA
"CHFU";"both_random";"germination.rate";0,697155003663872;NA
"CHFU";"both_random";"germination.rate";0,628456249017755;NA
"CHFU";"both_random";"germination.rate";0,660771231302565;NA
"CHFU";"both_random";"germination.rate";0,811397960783982;NA
"CHFU";"both_random";"germination.rate";0,795761762664943;NA
"CHFU";"both_random";"germination.rate";0,92828842466113;NA
"CHFU";"both_random";"germination.rate";0,638656181069306;NA
"CHFU";"both_random";"germination.rate";0,723659354767015;NA
"CHFU";"both_random";"germination.rate";0,633776918790883;NA
"CHFU";"both_random";"germination.rate";0,686919823497229;NA
"CHFU";"both_random";"germination.rate";0,708398745886343;NA
"CHFU";"both_random";"germination.rate";0,88667977861445;NA
"CHFU";"both_random";"germination.rate";0,648727494358756;NA
"CHFU";"both_random";"germination.rate";0,770570435586046;NA
"CHFU";"both_random";"germination.rate";0,912759360861753;NA
"CHFU";"both_random";"germination.rate";0,712601907669691;NA
"CHFU";"both_random";"germination.rate";0,66515413768782;NA
"CHFU";"both_random";"germination.rate";0,862268825154725;NA
"CHFU";"both_random";"germination.rate";0,633141339879037;NA
"CHFU";"both_random";"germination.rate";0,753331372369591;NA
"CHFU";"both_random";"germination.rate";0,783082762931636;NA
"CHFU";"both_random";"germination.rate";0,640716111055838;NA
"CHFU";"both_random";"germination.rate";0,634267775205218;NA
"CHFU";"both_random";"germination.rate";0,717339638883426;NA
"CHFU";"both_random";"germination.rate";0,638521973233121;NA
"CHFU";"both_random";"germination.rate";0,941516530374877;NA
"CHFU";"both_random";"germination.rate";0,761470856916592;NA
"CHFU";"both_random";"germination.rate";0,859743276643528;NA
"CHFU";"both_random";"germination.rate";0,876333859748133;NA
"CHFU";"both_random";"germination.rate";0,913560360065507;NA
"CHFU";"both_random";"germination.rate";0,719234074474773;NA
"CHFU";"both_random";"germination.rate";0,684477495807714;NA
"CHFU";"both_random";"germination.rate";0,913875859377259;NA
"CHFU";"both_random";"germination.rate";0,801713665851056;NA
"CHFU";"both_random";"germination.rate";0,630106331674068;NA
"CHFU";"both_random";"germination.rate";0,824064346951611;NA
"CHFU";"both_random";"germination.rate";0,806455338911649;NA
"CHFU";"both_random";"germination.rate";0,783207870437704;NA
"CHFU";"both_random";"germination.rate";0,954212359040137;NA
"CHFU";"both_random";"germination.rate";0,912737913772187;NA
"CHFU";"both_random";"germination.rate";0,815512605039549;NA
"CHFU";"both_random";"germination.rate";0,635281447460984;NA
"CHFU";"both_random";"germination.rate";0,714613530495118;NA
"CHFU";"both_random";"germination.rate";0,874404663092159;NA
"CHFU";"both_random";"germination.rate";0,897470518890264;NA
"CHFU";"both_random";"germination.rate";0,623829077399255;NA
"CHFU";"both_random";"germination.rate";0,623034148639662;NA
"CHFU";"both_random";"germination.rate";0,95235819561123;NA
"CHFU";"both_random";"germination.rate";0,8806463318711;NA
"CHFU";"both_random";"germination.rate";0,910604301803036;NA
"CHFU";"both_random";"germination.rate";0,894912502901274;NA
"CHFU";"both_random";"germination.rate";0,919309534325937;NA
"CHFU";"both_random";"germination.rate";0,720149361761703;NA
"CHFU";"both_random";"germination.rate";0,782088800426557;NA
"CHFU";"both_random";"germination.rate";0,694832052568708;NA
"CHFU";"both_random";"germination.rate";0,641054248531799;NA
"CHFU";"both_random";"germination.rate";0,698955793883863;NA
"CHFU";"both_random";"seed.survival";0,433770247366863;NA
"CHFU";"both_random";"seed.survival";0,28952219771252;NA
"CHFU";"both_random";"seed.survival";0,392368749950079;NA
"CHFU";"both_random";"seed.survival";0,418924807776321;NA
"CHFU";"both_random";"seed.survival";0,29893227226377;NA
"CHFU";"both_random";"seed.survival";0,382344843468929;NA
"CHFU";"both_random";"seed.survival";0,334815142721565;NA
"CHFU";"both_random";"seed.survival";0,372719314850427;NA
"CHFU";"both_random";"seed.survival";0,511427501985425;NA
"CHFU";"both_random";"seed.survival";0,482644653249576;NA
"CHFU";"both_random";"seed.survival";0,354902655599285;NA
"CHFU";"both_random";"seed.survival";0,353492791935877;NA
"CHFU";"both_random";"seed.survival";0,467112245503008;NA
"CHFU";"both_random";"seed.survival";0,304071086363958;NA
"CHFU";"both_random";"seed.survival";0,334935846720122;NA
"CHFU";"both_random";"seed.survival";0,369824583200175;NA
"CHFU";"both_random";"seed.survival";0,502260519483212;NA
"CHFU";"both_random";"seed.survival";0,521513953456891;NA
"CHFU";"both_random";"seed.survival";0,383056143517466;NA
"CHFU";"both_random";"seed.survival";0,348570944299067;NA
"CHFU";"both_random";"seed.survival";0,267765267285006;NA
"CHFU";"both_random";"seed.survival";0,471184672324264;NA
"CHFU";"both_random";"seed.survival";0,518041505936233;NA
"CHFU";"both_random";"seed.survival";0,31026024355487;NA
"CHFU";"both_random";"seed.survival";0,465830185607091;NA
"CHFU";"both_random";"seed.survival";0,427250974900361;NA
"CHFU";"both_random";"seed.survival";0,275043700726202;NA
"CHFU";"both_random";"seed.survival";0,250181475139374;NA
"CHFU";"both_random";"seed.survival";0,464863384733926;NA
"CHFU";"both_random";"seed.survival";0,305104030071618;NA
"CHFU";"both_random";"seed.survival";0,339780814142734;NA
"CHFU";"both_random";"seed.survival";0,248012591449531;NA
"CHFU";"both_random";"seed.survival";0,466658531260875;NA
"CHFU";"both_random";"seed.survival";0,404184203981618;NA
"CHFU";"both_random";"seed.survival";0,510152925402901;NA
"CHFU";"both_random";"seed.survival";0,25630383830951;NA
"CHFU";"both_random";"seed.survival";0,251947921310354;NA
"CHFU";"both_random";"seed.survival";0,501440561449793;NA
"CHFU";"both_random";"seed.survival";0,496061352767804;NA
"CHFU";"both_random";"seed.survival";0,372347727281695;NA
"CHFU";"both_random";"seed.survival";0,267493284306763;NA
"CHFU";"both_random";"seed.survival";0,382549304504578;NA
"CHFU";"both_random";"seed.survival";0,498416417050395;NA
"CHFU";"both_random";"seed.survival";0,47991812169719;NA
"CHFU";"both_random";"seed.survival";0,416458010159064;NA
"CHFU";"both_random";"seed.survival";0,445885895210522;NA
"CHFU";"both_random";"seed.survival";0,420796071625027;NA
"CHFU";"both_random";"seed.survival";0,362083206270185;NA
"CHFU";"both_random";"seed.survival";0,337177334083481;NA
"CHFU";"both_random";"seed.survival";0,423869131398092;NA
"CHFU";"both_random";"seed.survival";0,280220848356355;NA
"CHFU";"both_random";"seed.survival";0,368939165225243;NA
"CHFU";"both_random";"seed.survival";0,436663499726509;NA
"CHFU";"both_random";"seed.survival";0,248108969150877;NA
"CHFU";"both_random";"seed.survival";0,455451670560095;NA
"CHFU";"both_random";"seed.survival";0,350014657659236;NA
"CHFU";"both_random";"seed.survival";0,476341204872808;NA
"CHFU";"both_random";"seed.survival";0,329217661073768;NA
"CHFU";"both_random";"seed.survival";0,291587501684646;NA
"CHFU";"both_random";"seed.survival";0,240465886978412;NA
"CHFU";"both_random";"seed.survival";0,506638655483219;NA
"CHFU";"both_random";"seed.survival";0,465998171018645;NA
"CHFU";"both_random";"seed.survival";0,301827036753101;NA
"CHFU";"both_random";"seed.survival";0,299858848862021;NA
"CHFU";"both_random";"seed.survival";0,510643283261335;NA
"CHFU";"both_random";"seed.survival";0,316470232512025;NA
"CHFU";"both_random";"seed.survival";0,379836855588268;NA
"CHFU";"both_random";"seed.survival";0,403932786460007;NA
"CHFU";"both_random";"seed.survival";0,334215045719846;NA
"CHFU";"both_random";"seed.survival";0,450862666773312;NA
"CHFU";"both_random";"seed.survival";0,292127433696649;NA
"CHFU";"both_random";"seed.survival";0,396019216852917;NA
"CHFU";"both_random";"seed.survival";0,442631420974096;NA
"CHFU";"both_random";"seed.survival";0,393064979126074;NA
"CHFU";"both_random";"seed.survival";0,367969858923513;NA
"CHFU";"both_random";"seed.survival";0,398544030798277;NA
"CHFU";"both_random";"seed.survival";0,379850016665198;NA
"CHFU";"both_random";"seed.survival";0,388322452111628;NA
"CHFU";"both_random";"seed.survival";0,446033966218505;NA
"CHFU";"both_random";"seed.survival";0,326271272219882;NA
"CHFU";"both_random";"seed.survival";0,241203990643005;NA
"CHFU";"both_random";"seed.survival";0,475367077954132;NA
"CHFU";"both_random";"seed.survival";0,274582303871439;NA
"CHFU";"both_random";"seed.survival";0,492015496425126;NA
"CHFU";"both_random";"seed.survival";0,428299413124665;NA
"CHFU";"both_random";"seed.survival";0,308454004679753;NA
"CHFU";"both_random";"seed.survival";0,2877403995052;NA
"CHFU";"both_random";"seed.survival";0,473130242349574;NA
"CHFU";"both_random";"seed.survival";0,325225159375398;NA
"CHFU";"both_random";"seed.survival";0,263110455782202;NA
"CHFU";"both_random";"seed.survival";0,500922178601359;NA
"CHFU";"both_random";"seed.survival";0,373025217466674;NA
"CHFU";"both_random";"seed.survival";0,36078220954945;NA
"CHFU";"both_random";"seed.survival";0,512978940247677;NA
"CHFU";"both_random";"seed.survival";0,27893368907768;NA
"CHFU";"both_random";"seed.survival";0,431448016168404;NA
"CHFU";"both_random";"seed.survival";0,279255094936575;NA
"CHFU";"both_random";"seed.survival";0,519860389988345;NA
"CHFU";"both_random";"seed.survival";0,30281614628513;NA
"CHFU";"both_random";"seed.survival";0,330378691644428;NA
"CHMI";"both_random";"germination.rate";0,589732043847629;NA
"CHMI";"both_random";"germination.rate";0,692233862566009;NA
"CHMI";"both_random";"germination.rate";0,839076383002341;NA
"CHMI";"both_random";"germination.rate";0,921286513084039;NA
"CHMI";"both_random";"germination.rate";0,797903482219735;NA
"CHMI";"both_random";"germination.rate";0,599359861668471;NA
"CHMI";"both_random";"germination.rate";0,665125131924632;NA
"CHMI";"both_random";"germination.rate";0,754364601296588;NA
"CHMI";"both_random";"germination.rate";0,816347112900746;NA
"CHMI";"both_random";"germination.rate";0,82410095064737;NA
"CHMI";"both_random";"germination.rate";0,920824994682573;NA
"CHMI";"both_random";"germination.rate";0,903686188898277;NA
"CHMI";"both_random";"germination.rate";0,696961920590837;NA
"CHMI";"both_random";"germination.rate";0,830428500478222;NA
"CHMI";"both_random";"germination.rate";0,587489148908012;NA
"CHMI";"both_random";"germination.rate";0,776846814080791;NA
"CHMI";"both_random";"germination.rate";0,804268274585271;NA
"CHMI";"both_random";"germination.rate";0,860437075203222;NA
"CHMI";"both_random";"germination.rate";0,600471193352265;NA
"CHMI";"both_random";"germination.rate";0,662922065732716;NA
"CHMI";"both_random";"germination.rate";0,639420565196239;NA
"CHMI";"both_random";"germination.rate";0,627629740933735;NA
"CHMI";"both_random";"germination.rate";0,642642601210684;NA
"CHMI";"both_random";"germination.rate";0,828062897997594;NA
"CHMI";"both_random";"germination.rate";0,818762501251451;NA
"CHMI";"both_random";"germination.rate";0,586025158345913;NA
"CHMI";"both_random";"germination.rate";0,733528212597027;NA
"CHMI";"both_random";"germination.rate";0,82173369930425;NA
"CHMI";"both_random";"germination.rate";0,796725713977686;NA
"CHMI";"both_random";"germination.rate";0,882155366845225;NA
"CHMI";"both_random";"germination.rate";0,743173330305848;NA
"CHMI";"both_random";"germination.rate";0,781372377625151;NA
"CHMI";"both_random";"germination.rate";0,716592844582316;NA
"CHMI";"both_random";"germination.rate";0,66854792869546;NA
"CHMI";"both_random";"germination.rate";0,765158720285985;NA
"CHMI";"both_random";"germination.rate";0,907186463443688;NA
"CHMI";"both_random";"germination.rate";0,750753021045234;NA
"CHMI";"both_random";"germination.rate";0,784229241204916;NA
"CHMI";"both_random";"germination.rate";0,67434805141259;NA
"CHMI";"both_random";"germination.rate";0,638173966885866;NA
"CHMI";"both_random";"germination.rate";0,928098729252595;NA
"CHMI";"both_random";"germination.rate";0,856635175958465;NA
"CHMI";"both_random";"germination.rate";0,770631263221743;NA
"CHMI";"both_random";"germination.rate";0,640619864356649;NA
"CHMI";"both_random";"germination.rate";0,727056523885772;NA
"CHMI";"both_random";"germination.rate";0,575384041798025;NA
"CHMI";"both_random";"germination.rate";0,820278069760816;NA
"CHMI";"both_random";"germination.rate";0,651321361219609;NA
"CHMI";"both_random";"germination.rate";0,924961736690637;NA
"CHMI";"both_random";"germination.rate";0,730530261797645;NA
"CHMI";"both_random";"germination.rate";0,732574887434654;NA
"CHMI";"both_random";"germination.rate";0,849439974596825;NA
"CHMI";"both_random";"germination.rate";0,71085624309203;NA
"CHMI";"both_random";"germination.rate";0,833486163802506;NA
"CHMI";"both_random";"germination.rate";0,65448404593036;NA
"CHMI";"both_random";"germination.rate";0,856351754759547;NA
"CHMI";"both_random";"germination.rate";0,851183419895958;NA
"CHMI";"both_random";"germination.rate";0,85429413436822;NA
"CHMI";"both_random";"germination.rate";0,923646025927672;NA
"CHMI";"both_random";"germination.rate";0,858831415095397;NA
"CHMI";"both_random";"germination.rate";0,713663970603985;NA
"CHMI";"both_random";"germination.rate";0,659515737963632;NA
"CHMI";"both_random";"germination.rate";0,658362100881805;NA
"CHMI";"both_random";"germination.rate";0,878762473027938;NA
"CHMI";"both_random";"germination.rate";0,736720554541389;NA
"CHMI";"both_random";"germination.rate";0,928331546002715;NA
"CHMI";"both_random";"germination.rate";0,81868580762898;NA
"CHMI";"both_random";"germination.rate";0,928250455499667;NA
"CHMI";"both_random";"germination.rate";0,717575607164395;NA
"CHMI";"both_random";"germination.rate";0,802136700327171;NA
"CHMI";"both_random";"germination.rate";0,725664334064183;NA
"CHMI";"both_random";"germination.rate";0,875079123880689;NA
"CHMI";"both_random";"germination.rate";0,778362368733445;NA
"CHMI";"both_random";"germination.rate";0,8992898835903;NA
"CHMI";"both_random";"germination.rate";0,62983383682556;NA
"CHMI";"both_random";"germination.rate";0,677509258447168;NA
"CHMI";"both_random";"germination.rate";0,813639986312454;NA
"CHMI";"both_random";"germination.rate";0,771895691159557;NA
"CHMI";"both_random";"germination.rate";0,804735686650254;NA
"CHMI";"both_random";"germination.rate";0,72371036066298;NA
"CHMI";"both_random";"germination.rate";0,705235451599288;NA
